split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0004071573189471491,0.012052541985920269,0.6028376011436186,0.0,0.0
eval,cov_forecast,0.0004066064051603108,0.011809819903242492,0.6131172635153973,48.958333333333336,-1.7052125402061116
eval,avgy,0.0011380848156443215,0.022854703395852185,3.0171700267832,18.75,-400.49466407859256
eval,y_mean,0.0011380848156443215,0.022854703395852185,3.0171700267832,18.75,-400.49466407859256
eval,avgy_mix_shared,0.0003972679926342946,0.011905302751456409,0.6031096192097957,46.875,-0.045122942839168366
eval,cov_ridge_shared,0.000406022885848558,0.01203596867843003,0.6011795488992904,60.416666666666664,0.27504127831157543
eval,avgy_ridge_shared,0.00040611643687853767,0.01203735013192197,0.6012902576271418,60.416666666666664,0.2566766760303907
eval,y_ridge_shared,0.00040611643687853767,0.01203735013192197,0.6012902576271418,60.416666666666664,0.2566766760303907
eval,cov_y_ridge_shared,0.0004057011197620495,0.012031699734080744,0.6007392186831637,59.375,0.3480842031874174
eval,cov_avgy_ridge_shared,0.0004057011197620495,0.012031699734080744,0.6007392186831637,59.375,0.3480842031874174
eval,residual_ridge_shared,0.00040574797710083473,0.012032354468009243,0.6007841706867784,59.375,0.3406274679855364
eval,full_ridge_shared,0.0004053985157818866,0.012027818101189625,0.6003472864588133,59.375,0.4130987649212728
