horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.004172006116891972,-0.003912948105275151,-0.0010877604362127095,-0.001643082068457772,-0.0011305998197902276,-0.001630720437508241,-0.0014994141157082114,-0.0012695996231941768,-0.0017806239358353576,-0.0014583394316912096,-0.0015548843647211926,-0.0013600990814256484,-0.0015489401421937095,-0.0019684375865355007,-0.0014689939819623775,-0.0016521076226599218,-0.0019638627164995674,-0.0032423535371800486,-0.0031910473241172615,-0.0030326674728195285,-0.003057255542188332,-0.0030316985471870424,-0.0029621796102016996,-0.003125293691122752,-0.002704624570087809,-0.0028472636123683622,-0.0027831916294172557,-0.0028470548325798518,-0.0029113976193420434,-0.0027828157553877416,-0.00296010018226441,-0.0029080724500565214
