split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.001744667060102434,0.02536884326334323,2.3078410291235727,0.0,0.0
eval,oracle_cov_shared,0.0014590288445760742,0.022671221199259465,2.0803611416064456,57.95454545454545,9.856826559822235
