horizon,V,C,Y_1,Y_2,Y_3
1,-0.011185952915960602,-0.009169488905428045,0.01404520701037402,0.014838723256005257,0.01398811156697016
2,-0.015061766002447064,-0.012620383298262126,0.014920463033055206,0.01599501964583633,0.020657095860101008
3,-0.0193776533381779,-0.012491170624793763,0.019180830330279994,0.018069027834455423,0.01820662111863365
4,-0.012531944649474687,-0.005148341291008827,0.012420993996825024,0.015469723133092915,0.01601186002652933
5,-0.009597719191226756,-0.006315192292310188,0.010285136243131016,0.01398200816816974,0.016541851173855704
6,-0.012279675467733842,0.0015488820713021885,0.01457402660201163,0.012361545772986805,0.012511046066237621
7,-0.021514022068654076,0.002497692006548557,0.015275180601851571,0.0137088839790674,0.013473925735538593
8,-0.03686979041812074,-0.014456568626719317,0.022309887463402026,0.019999683569630854,0.02145988099725755
9,-0.030173833214767697,-0.010912919966608333,0.018543075134406322,0.017644830213742534,0.020200314240201245
10,-0.04098378775062068,-0.021098366650309154,0.023098371284693373,0.02351990514325464,0.026071743807020768
11,-0.03966017500334615,-0.023927337121783597,0.019699079192229782,0.025276021919608215,0.029014734190754458
12,-0.03900244021115025,-0.020591458336500095,0.020113123702371716,0.023892886477071714,0.024515089421121666
13,-0.0348885970711306,-0.014744887109346962,0.013016496492943138,0.01918596195877438,0.021867321931880415
14,-0.03578051126803388,-0.01952353879856574,0.016368475447259813,0.023529089675042185,0.020319815310926522
15,-0.03137151406276432,-0.00838679358457687,0.014369444559614097,0.01752911597588299,0.016081014362206575
16,-0.031739460165019384,-0.00735676396283132,0.015121251011782194,0.017765914570695294,0.012771596695065836
17,-0.028010073286998574,-0.016598252636950774,0.014673630889455063,0.014650131878631555,0.017662851402660353
18,-0.029787237879141282,-0.016488633471128514,0.015010036863133692,0.015905796575531907,0.018760993306072102
19,-0.027455959145109794,-0.019110611595193158,0.017923559346169203,0.018621765528131315,0.014791907728123464
20,-0.038318311308670264,-0.030155360068127118,0.03091631017187907,0.020907901496439302,0.01928140327435379
21,-0.03382882868475371,-0.029066545499047105,0.017550323017224083,0.023465313270773804,0.02248976707180937
22,-0.025017314241782457,-0.02141072755482769,0.02015781045727929,0.020948599787880644,0.01947057043050417
23,-0.026051074697971667,-0.02169398174089907,0.01617344828600624,0.02025405488073749,0.02204331957917059
24,-0.03002037514562891,-0.024386318347153053,0.01585363854980133,0.022712412199778303,0.020516478817366266
25,-0.030177346856181734,-0.02467924833440787,0.016605473706609072,0.022034239560117685,0.01992671276397052
26,-0.027840811137494974,-0.021126701895390277,0.019081454507284223,0.021298960629179554,0.02262257663632375
27,-0.029655273452131217,-0.02145703527150059,0.020605379124912608,0.020382365966045386,0.024059692459340365
28,-0.030247773364954728,-0.01681611882440167,0.019545302215214718,0.020245184875960925,0.0199240819359581
29,-0.02385473984486273,-0.014624798017664807,0.01263833910093373,0.016882091336290008,0.020970899174082118
30,-0.017488144432069613,-0.012857517659209113,0.010623206505123365,0.017053326911984617,0.015503469419152142
31,-0.01653925176774947,-0.005620781774998642,0.010285629069947413,0.01301104382425317,0.01324389892798944
32,-0.027283529300370646,-0.009260864644902427,0.014069062733263993,0.01469234926642925,0.0172466039774739
33,-0.037582616968598485,-0.021521173178877685,0.019249081659273953,0.02228931616688028,0.023954562937966467
34,-0.034671523965366144,-0.01342391575496468,0.019756889357551533,0.021005468908325012,0.020710022144734063
35,-0.04164049641950735,-0.022688497611122738,0.023953961361074232,0.027360841568535122,0.02651005847650079
36,-0.043216354088189086,-0.02853639399957051,0.02405324938549254,0.030518892623848663,0.027980179658351513
37,-0.04038385798351984,-0.021647127691950683,0.01742324151372552,0.0261696625517122,0.026256808513905272
38,-0.033681861411014244,-0.011858555916553193,0.01352229275606823,0.019661069236779027,0.018133840720144404
39,-0.04221538242685245,-0.022099637013651526,0.019380267208972606,0.02422485698245429,0.020606170809853473
40,-0.04205628854380923,-0.01937112946976465,0.016375659851052157,0.02028613016730729,0.018928590669454747
41,-0.04103111353358294,-0.020530866460250794,0.016507034682275958,0.017460783477094143,0.017616222687929582
42,-0.0380482779202967,-0.02085994136758511,0.0124092105126872,0.015507706484484723,0.017388327309534702
43,-0.03738777829480216,-0.018072216540351665,0.015493846629082902,0.015510138751606716,0.014392756276140504
44,-0.03566489810471345,-0.024245954224679452,0.01933615935409008,0.01755732324778047,0.014117006297467918
45,-0.04730267597866658,-0.03169251930816083,0.03434169629318975,0.0215761967815364,0.017945925759107664
46,-0.043400290239811005,-0.028143134731273473,0.02306931546563578,0.024241124273879505,0.020848706333201624
47,-0.04046363920285931,-0.026352079374798172,0.021834505100516516,0.02195806377333163,0.026041447269315378
48,-0.03615629818293403,-0.026732657877654782,0.014954713126063453,0.021410133690200343,0.026024258258870246
49,-0.03152918571026315,-0.027495608907136142,0.017489937692203944,0.016805905635462044,0.027639020879634275
50,-0.03227691412368465,-0.027249517162831464,0.01699375057669186,0.023695643393625967,0.02376959143984615
51,-0.03320041253367013,-0.023378273892542854,0.02171220096403972,0.02447986365849885,0.027400477002405117
52,-0.03661721641685639,-0.021265149746583115,0.021192125174910814,0.02414001843587914,0.02854605681706225
53,-0.03581318025974184,-0.01668382834873531,0.02157260733690867,0.021010652274842504,0.02230714087612977
54,-0.0227521100760438,-0.008277678898011454,0.01209458595292137,0.016801908192733812,0.017000157792227043
55,-0.021235208963031382,-0.010463335904407874,0.012912998158642556,0.017768287700318377,0.01304077211778135
56,-0.026872981930460078,-0.011379789871429602,0.01598118327999943,0.015713190709388238,0.010523234241129062
57,-0.03663248189266276,-0.011808225430188184,0.01674503544852665,0.014190524681261248,0.01901260111283332
58,-0.045329034807678956,-0.02104229648683541,0.02335453544912338,0.021011408828099203,0.0232468806505817
59,-0.04102356893019484,-0.012343174885393639,0.018934647321934,0.021406683558475706,0.02234691333898036
60,-0.04910684436284405,-0.019056336639847515,0.025880678044800882,0.027708368022616146,0.02494101289079375
61,-0.04798194307577449,-0.02518568814379573,0.024902591974809988,0.028228721239164634,0.03108696169297389
62,-0.047893428631742854,-0.023253872738457818,0.02370985272739904,0.026129264729303915,0.029135627515181117
63,-0.04556302960532023,-0.019502082603335878,0.019422835037861762,0.022228448799868197,0.02068695979597651
64,-0.04892739324256624,-0.025326519119561137,0.021185201752066847,0.02315810360935416,0.021203211025965268
65,-0.044806631911341994,-0.024254886670062297,0.017492506533406414,0.020340636461217636,0.0209750513098447
66,-0.0456062134116378,-0.022876978256980044,0.015177658952326983,0.019270163787937798,0.02143802567779838
67,-0.03991142085580486,-0.01963632587077807,0.01201644200028342,0.014773594156554545,0.018902466010720636
68,-0.03877634534410644,-0.019580067084753388,0.01713482530193132,0.011972201916327065,0.01748008985168388
69,-0.03937913427194817,-0.023322766977926672,0.02108809468610073,0.014218171578830794,0.016230525065587163
70,-0.0456594439999457,-0.025333353128454496,0.029899384263095026,0.01667548099777342,0.021564979469802324
71,-0.045497313959718406,-0.02900699310101069,0.023666649032117577,0.025149291356849655,0.021207112890587812
72,-0.04927654226172249,-0.03299768066502659,0.022938125280467368,0.02583596426622105,0.02600971507528821
73,-0.04304593036691922,-0.02995279905770809,0.017197501059085282,0.02263519454102023,0.023317417526672258
74,-0.03836546534012173,-0.029696327961324438,0.020102534069041698,0.01887943645733035,0.02566189883583737
75,-0.04143465451424255,-0.02576007324866221,0.019277269956607855,0.024498101619887035,0.023588093696948313
76,-0.04482987539712869,-0.022366432674156275,0.024682622740509162,0.02885798232506519,0.024897085918287567
77,-0.04504428439214484,-0.020823040071252335,0.024907035189367707,0.027672487453174754,0.027025148576482905
78,-0.04367478979059629,-0.017222826907977776,0.024286220432629995,0.022267026571173368,0.025781904239368637
79,-0.03516123966354722,-0.014330572715012438,0.016305799619973544,0.017738581966083817,0.020510434386863723
80,-0.03196881240427076,-0.015808165313919972,0.013801361349763128,0.018546525829706614,0.016540715023444074
81,-0.030727260538798363,-0.013879582251249925,0.016661370142812233,0.015840611097150535,0.013236102701124842
82,-0.038648156255167355,-0.014144539540336423,0.016608315908678,0.017694333848579127,0.020869286592124173
83,-0.043698088886104804,-0.022224018887895537,0.022046852055196683,0.022570443000323185,0.02441345337935919
