horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-6.162086742129915e-05,-6.0190294046696644e-05,-5.620407150196555e-05,-5.963776388933908e-05,-6.200117941326664e-05,-5.345530263246945e-05,-7.148860204324778e-05,-7.24166801408759e-05,-5.52353457453315e-05,-7.64952943181543e-05,-6.380366500954275e-05,-8.181771895910668e-05,-5.973247762526312e-05,-5.95914951120204e-05,-6.726759954130857e-05,-5.777347341454727e-05,-7.166208031901551e-05,-6.96824236401711e-05,-6.503271569995286e-05,-7.974705121315422e-05,-5.989492638319143e-05,-7.361633506617767e-05
