split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0006519620492414576,0.009421232073142749,0.2608989945666849,0.0,0.0
eval,avgy_ridge_shared,0.0006464286761577211,0.009490982093798565,0.2592656967062971,52.670265780730894,0.6260268894866626
