split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.001744667060102434,0.02536884326334323,2.3078410291235727,0.0,0.0
eval,residual_ridge_shared,0.0017251872114782871,0.02522386593265501,2.2796027925946705,57.95454545454545,1.2235780615975096
