horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.028749996154338296,0.010393132509836771,-0.00287487721357737,-0.013840658120874042,0.018906234850876166,-0.0016377394985750198,0.021237090517815714
