horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-1.636815647109209e-05,-1.3696729516582308e-05,2.1530695367740327e-09,-1.3899403101993438e-07,-7.29660873571423e-08,-1.2606324743785068e-05,-1.3912661360945274e-05,-2.2419477784419935e-07,-1.0137577855082114e-07,-3.7442831418615143e-06,-5.946121683361154e-07,-1.8625743223815002e-06,-5.458917760713459e-06,-1.4236706473547332e-05,-9.450693247085442e-06,-1.1333354291312918e-05,-1.2967301673110095e-05,-1.202464853165587e-05,-2.4097402095164886e-05,-1.095588718051629e-05,-6.427165563070867e-06,-1.5088212515334412e-05
