horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,0.0004154452239638202,0.00041043921689691603,0.0004759109345662806,0.0004442578863962625,0.000415869851613974,0.00044191966428424765,0.0004279107228666372,0.0004478812979442947
2,0.00026268911433925473,0.00026680102742655587,0.00016336836732299613,0.00031795230170818056,0.00033918358561884905,0.0003000773850470101,0.0003209953574503123,0.0002519899283087187
3,0.0005472301330788775,0.0005432052122055245,0.0005361494143020962,0.0005012105272142809,0.0005786532662136268,0.0005724894976590016,0.0004757014343085319,0.0005553925968876755
4,0.0004786328944677699,0.000468591049745837,0.0004652219505571862,0.00038004689743978995,0.0005334994647158115,0.0004894047384736077,0.00038208878309830305,0.0005243168895947785
5,0.0004827316184465585,0.0004829329389633944,0.0005308348226730877,0.0006743149789706745,0.0005674598322402351,0.00046320872661921456,0.0006414065413120601,0.0005298634893028841
6,0.0008472985979896812,0.0008453250603063227,0.0009433691411788166,0.0009361675786011946,0.0008456448083669203,0.0008590756217553114,0.0008293700414124641,0.0008363604069409175
7,0.000375122177344308,0.0003779345388196545,0.0004310233655303981,0.000567271122949247,0.0006319451034141182,0.0004409289812047199,0.0005149147134947603,0.000654248344548023
8,0.0003308496298553429,0.0003351042042232423,0.0003568647817212939,0.00044640571929973363,0.00038445195293589757,0.00034583192967674027,0.00035101320666772764,0.0003297893453152009
9,7.352367267661442e-05,6.293591485885082e-05,0.0001643365386053584,5.15673006564379e-05,0.00014840845010016294,9.64402776098912e-05,6.218174133896292e-05,9.32767139275519e-05
10,-0.00017093848151970387,-0.00016934001939428831,-9.930956817061491e-05,-6.47393774250515e-05,-3.873368349131597e-05,-0.00014746407170663345,-9.317359314098309e-05,-4.8102729574103186e-05
11,0.00023933986050619696,0.00024914087792540866,0.0002671563491636921,0.0002482464630252377,0.00029359205775204085,0.00027288501423579917,0.0002532902612417999,0.00024611727800300946
12,9.703181653098876e-05,0.00010764979450481892,0.00014960279376999153,0.00013039482652903208,0.00024995664082828943,0.0001175898073821281,0.0001054241477448344,0.00022429626796805573
13,-0.00010611274768834707,-9.793685686161926e-05,-5.5948145278069665e-05,-5.3667223188016116e-05,0.00019280596669254851,-0.00013873497655496534,-4.450728067778402e-05,0.0001671672244407164
14,-3.3185941964796625e-05,-4.723046999697854e-05,-8.258411416075159e-05,-9.942866856480901e-05,2.169771120470959e-05,-7.0617392445414e-05,-9.368304860181523e-05,1.6250277180057696e-05
15,-0.00018337074551010263,-0.00019966913238487897,-0.00023104799829827975,-0.00021077659153860735,-0.00011300671248487758,-0.00023143251334783145,-0.00022627201970546091,-0.00018737889111268755
16,0.0002651819162976357,0.000250796724854438,0.00025028552653918556,0.00016548418816666726,0.0002597320603289368,0.0002503255501994222,0.00018250799242313005,0.00022787124172241754
17,-8.114720966706897e-05,-8.276927087254825e-05,-0.00012000000223554384,1.8011261974848623e-06,9.60417475621442e-06,-0.00011090466661603162,-5.941831573562284e-05,-5.4672491121460226e-05
18,-9.871516910946527e-05,-0.00010682673296774368,-0.00010258095543605044,-5.957108925146041e-05,-7.212355906398386e-05,-0.00011525834054213468,-6.268266290111399e-05,-8.379622989578994e-05
19,0.00034272767875342903,0.00033129526274447776,0.00031392786915931004,0.00021284555055608667,0.0004196377746541806,0.00023952737795437633,0.00023790902049423184,0.00035295830372973494
20,0.00020828781610182122,0.00019414748990734235,0.0002076024930933824,4.530616517062968e-05,0.00025767542078995953,0.00013439178279989322,0.00014149514046952246,0.00024343147756217457
21,0.00040475200976967723,0.0003974670411323105,0.00034424266743657034,0.00027261363851334316,0.0003985041155113252,0.0003158384873377007,0.00031720660505805525,0.0004065773900616368
22,0.0004612153321837308,0.00046288564862127644,0.00037399570238088394,0.0004724559744143654,0.0003317947731495147,0.0003877629965657076,0.00041529780092815834,0.00042084487254158393
23,0.0006701362736896187,0.0006531171703115136,0.0006345059906076292,0.0006316837401659425,0.0005758183926457864,0.0006018096557931771,0.0006183136093265278,0.0005919931905608583
24,0.0002545567059346353,0.00025359858150123666,0.0003679047993382839,0.0001626497521217095,1.2874627667892168e-05,0.0002134164967130786,0.00010695960592089762,0.00010267793434114286
